"Reporting starts","Reporting ends","Ad name",Region,"Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (IDR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name",Reaction/Reach,"Post engagements","Link clicks","CTR (link click-through rate)",Frequency,"Instagram follows","Page engagement","Results (initial)","Results (initial) indicator"
2026-07-01,2026-07-31,"Aldi Taher",Lampung,inactive,15998,reach,2418.86485811,50000,Daily,38697,27830,15998,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0008126,15,1,0.003593,1.739592,0,15,,
2026-07-01,2026-07-31,"Aldi Taher","West Nusa Tenggara",inactive,13539,reach,2399.58638009,50000,Daily,32488,23456,13539,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00073861,11,,,1.732477,0,11,,
2026-07-01,2026-07-31,"Aldi Taher","East Nusa Tenggara",inactive,13666,reach,2275.20854676,50000,Daily,31093,22434,13666,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00058539,10,,,1.641592,0,10,,
2026-07-01,2026-07-31,"Aldi Taher",Riau,inactive,19563,reach,2326.53478505,50000,Daily,45514,33204,19563,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00076675,16,,,1.697286,0,16,,
2026-07-01,2026-07-31,"Aldi Taher","South Sulawesi",inactive,25532,reach,2385.94704684,50000,Daily,60918,44153,25532,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00101833,27,1,0.002265,1.72932,0,27,,
2026-07-01,2026-07-31,"Aldi Taher","Central Sulawesi",inactive,10235,reach,2433.51245725,50000,Daily,24907,18105,10235,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00039082,5,,,1.76893,0,5,,
2026-07-01,2026-07-31,"Aldi Taher","Southeast Sulawesi",inactive,8556,reach,2375.87657784,50000,Daily,20328,14677,8556,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00093502,8,,,1.715404,0,8,,
2026-07-01,2026-07-31,"Aldi Taher","West Sumatra",inactive,18865,reach,2367.02888948,50000,Daily,44654,32577,18865,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00047707,10,,,1.726849,0,10,,
2026-07-01,2026-07-31,"Aldi Taher","North Sumatra",inactive,36716,reach,2414.94171478,50000,Daily,88667,64587,36716,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0009805,40,1,0.001548,1.759097,0,40,,
2026-07-01,2026-07-31,"Aldi Taher",Maluku,inactive,6636,reach,2326.25075347,50000,Daily,15437,11122,6636,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00060277,4,,,1.67601,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","West Java",inactive,54487,reach,2429.69882724,50000,Daily,132387,95916,54487,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00042212,29,3,0.003128,1.760347,0,29,,
2026-07-01,2026-07-31,"Aldi Taher","North Sulawesi",inactive,12750,reach,2388.94117647,50000,Daily,30459,22003,12750,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00062745,10,,,1.725725,0,10,,
2026-07-01,2026-07-31,"Aldi Taher","South Sumatra",inactive,20558,reach,2443.67156338,50000,Daily,50237,36393,20558,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00043779,12,,,1.77026,0,12,,
2026-07-01,2026-07-31,"Aldi Taher","North Maluku",inactive,5621,reach,2428.39352428,50000,Daily,13650,9866,5621,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00088952,6,,,1.755204,0,6,,
2026-07-01,2026-07-31,"Aldi Taher","North Kalimantan",inactive,2359,reach,2468.41882153,50000,Daily,5823,4228,2359,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00211954,6,1,0.023652,1.792285,0,6,,
2026-07-01,2026-07-31,"Aldi Taher","West Papua",inactive,3659,reach,2414.59415141,50000,Daily,8835,6424,3659,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0005466,4,,,1.755671,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","West Sulawesi",inactive,7722,reach,2428.51592852,50000,Daily,18753,13491,7722,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.000777,6,,,1.747086,0,6,,
2026-07-01,2026-07-31,"Aldi Taher",Gorontalo,inactive,5927,reach,2398.51526911,50000,Daily,14216,10263,5927,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0008436,5,,,1.731567,0,5,,
2026-07-01,2026-07-31,"Aldi Taher",Banten,inactive,9077,reach,2423.26759943,50000,Daily,21996,15994,9077,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00044067,4,,,1.762036,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","Bangka–Belitung Islands",inactive,4768,reach,2395.34395973,50000,Daily,11421,8337,4768,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00041946,2,,,1.748532,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","Riau Islands Province",inactive,5994,reach,2420.92092092,50000,Daily,14511,10601,5994,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00066733,4,,,1.768602,0,4,,
2026-07-01,2026-07-31,"Aldi Taher",Unknown,inactive,121,reach,1074.38016529,30000,Daily,130,125,121,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.033058,0,,,
2026-07-01,2026-07-31,"Aldi Taher",Aceh,inactive,5816,reach,1516.50618982,30000,Daily,8820,6733,5816,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00034388,2,,,1.157669,0,2,,
2026-07-01,2026-07-31,"Aldi Taher",Bali,inactive,4904,reach,1467.16965742,30000,Daily,7195,5642,4904,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00020392,1,,,1.150489,0,1,,
2026-07-01,2026-07-31,"Aldi Taher",Bengkulu,inactive,4754,reach,1521.6659655,30000,Daily,7234,5403,4754,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00021035,4,,,1.136517,0,4,,
2026-07-01,2026-07-31,"Aldi Taher",Jakarta,inactive,4115,reach,1314.94532199,30000,Daily,5411,4358,4115,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.059052,0,,,
2026-07-01,2026-07-31,"Aldi Taher",Jambi,inactive,6502,reach,1468.16364196,30000,Daily,9546,7209,6502,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00076899,6,,,1.108736,0,6,,
2026-07-01,2026-07-31,"Aldi Taher","Central Java",inactive,29279,reach,1418.93507292,30000,Daily,41545,32952,29279,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00013662,4,,,1.125448,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","East Java",inactive,27329,reach,1371.65648213,30000,Daily,37486,30047,27329,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00021955,10,2,0.006656,1.099455,0,10,,
2026-07-01,2026-07-31,"Aldi Taher","Papua (province)",inactive,3391,reach,1585.96284282,30000,Daily,5378,3968,3391,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.0005898,2,,,1.170156,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","Special Region of Yogyakarta",inactive,2820,reach,1331.91489362,30000,Daily,3756,3077,2820,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.091135,0,,,
2026-07-01,2026-07-31,"Aldi Taher","West Kalimantan",inactive,7234,reach,1505.80591651,30000,Daily,10893,8275,7234,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00027647,2,,,1.143904,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","South Kalimantan",inactive,4975,reach,1498.09045226,30000,Daily,7453,5726,4975,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00040201,4,1,0.017464,1.150955,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","Central Kalimantan",inactive,4748,reach,1464.40606571,30000,Daily,6953,5243,4748,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00105307,5,,,1.104254,0,5,,
2026-07-01,2026-07-31,"Aldi Taher","East Kalimantan",inactive,6960,reach,1479.59770115,30000,Daily,10298,7850,6960,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00014368,1,,,1.127874,0,1,,
2026-07-01,2026-07-31,"Aldi Taher",Lampung,inactive,9308,reach,1424.36613666,30000,Daily,13258,10291,9308,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00021487,2,,,1.105608,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","West Nusa Tenggara",inactive,7125,reach,1531.78947368,30000,Daily,10914,8125,7125,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.0002807,2,,,1.140351,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","East Nusa Tenggara",inactive,5935,reach,1548.94692502,30000,Daily,9193,6827,5935,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00050548,5,,,1.150295,0,5,,
2026-07-01,2026-07-31,"Aldi Taher",Riau,inactive,10295,reach,1463.23457989,30000,Daily,15064,11376,10295,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",9.713E-5,1,,,1.105002,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","South Sulawesi",inactive,13588,reach,1493.15572564,30000,Daily,20289,15272,13588,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00058875,9,,,1.123933,0,9,,
2026-07-01,2026-07-31,"Aldi Taher","Central Sulawesi",inactive,5125,reach,1540.29268293,30000,Daily,7894,5955,5125,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00039024,2,,,1.161951,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","Southeast Sulawesi",inactive,4526,reach,1515.68714096,30000,Daily,6860,5105,4526,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.127928,0,,,
2026-07-01,2026-07-31,"Aldi Taher","West Sumatra",inactive,9945,reach,1494.31875314,30000,Daily,14861,11169,9945,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00050277,5,,,1.123077,0,5,,
2026-07-01,2026-07-31,"Aldi Taher","North Sumatra",inactive,19338,reach,1473.83390216,30000,Daily,28501,21488,19338,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00067225,15,2,0.009308,1.11118,0,15,,
2026-07-01,2026-07-31,"Aldi Taher",Maluku,inactive,3171,reach,1574.89750867,30000,Daily,4994,3710,3171,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00094607,3,,,1.169978,0,3,,
2026-07-01,2026-07-31,"Aldi Taher","West Java",inactive,34103,reach,1419.49388617,30000,Daily,48409,38142,34103,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",8.797E-5,6,1,0.002622,1.118435,0,6,,
2026-07-01,2026-07-31,"Aldi Taher","North Sulawesi",inactive,6586,reach,1516.24658366,30000,Daily,9986,7442,6586,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00045551,3,,,1.129973,0,3,,
2026-07-01,2026-07-31,"Aldi Taher","South Sumatra",inactive,11526,reach,1465.38261322,30000,Daily,16890,12636,11526,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00026028,6,1,0.007914,1.096304,0,6,,
2026-07-01,2026-07-31,"Aldi Taher","North Maluku",inactive,2657,reach,1571.32103877,30000,Daily,4175,3127,2657,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00037636,1,,,1.176891,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","North Kalimantan",inactive,1333,reach,1477.86946737,30000,Daily,1970,1511,1333,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00075019,1,,,1.133533,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","West Papua",inactive,1857,reach,1555.19655358,30000,Daily,2888,2136,1857,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00107701,2,,,1.150242,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","West Sulawesi",inactive,3919,reach,1585.86374075,30000,Daily,6215,4593,3919,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00102067,4,,,1.171983,0,4,,
2026-07-01,2026-07-31,"Aldi Taher",Gorontalo,inactive,2989,reach,1525.25928404,30000,Daily,4559,3389,2989,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00033456,1,,,1.133824,0,1,,
2026-07-01,2026-07-31,"Aldi Taher",Banten,inactive,6383,reach,1338.86887044,30000,Daily,8546,6959,6383,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.09024,0,,,
2026-07-01,2026-07-31,"Aldi Taher","Bangka–Belitung Islands",inactive,2890,reach,1461.93771626,30000,Daily,4225,3256,2890,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00034602,1,,,1.126644,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","Riau Islands Province",inactive,3564,reach,1480.63973064,30000,Daily,5277,4059,3564,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.00028058,2,1,0.024637,1.138889,0,2,,
2026-07-01,2026-07-31,"Aldi Taher",Unknown,inactive,,,,30000,Daily,25,1,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Aldi Taher",Aceh,inactive,,,,30000,Daily,44,5,5,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Aldi Taher",Bali,inactive,3,actions:post_interaction_gross,33.66666667,30000,Daily,101,3,3,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,3,,,1,0,3,,
2026-07-01,2026-07-31,"Aldi Taher",Bengkulu,inactive,1,actions:post_interaction_gross,54,30000,Daily,54,1,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher",Jakarta,inactive,16,actions:post_interaction_gross,66.1875,30000,Daily,1059,74,66,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.21212121,16,,,1.121212,0,16,,
2026-07-01,2026-07-31,"Aldi Taher",Jambi,inactive,1,actions:post_interaction_gross,30,30000,Daily,30,2,2,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.5,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","Central Java",inactive,6,actions:post_interaction_gross,81,30000,Daily,486,29,26,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.19230769,6,,,1.115385,0,6,,
2026-07-01,2026-07-31,"Aldi Taher","East Java",inactive,4,actions:post_interaction_gross,53.25,30000,Daily,213,16,16,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.25,4,,,1,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","Special Region of Yogyakarta",inactive,1,actions:post_interaction_gross,159,30000,Daily,159,12,8,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.125,1,,,1.5,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","West Kalimantan",inactive,,,,30000,Daily,71,4,2,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,2,0,,,
2026-07-01,2026-07-31,"Aldi Taher","South Kalimantan",inactive,3,actions:post_interaction_gross,32,30000,Daily,96,8,8,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.25,3,,,1,0,3,,
2026-07-01,2026-07-31,"Aldi Taher","Central Kalimantan",inactive,1,actions:post_interaction_gross,84,30000,Daily,84,4,4,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.25,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","East Kalimantan",inactive,4,actions:post_interaction_gross,63.25,30000,Daily,253,6,6,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.66666667,4,,,1,0,4,,
2026-07-01,2026-07-31,"Aldi Taher",Lampung,inactive,2,actions:post_interaction_gross,60,30000,Daily,120,8,6,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.33333333,2,,,1.333333,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","West Nusa Tenggara",inactive,2,actions:post_interaction_gross,97,30000,Daily,194,8,6,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.33333333,2,,,1.333333,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","East Nusa Tenggara",inactive,,,,30000,Daily,27,4,4,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Aldi Taher",Riau,inactive,3,actions:post_interaction_gross,84.33333333,30000,Daily,253,7,7,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.42857143,3,,,1,0,3,,
2026-07-01,2026-07-31,"Aldi Taher","South Sulawesi",inactive,2,actions:post_interaction_gross,64.5,30000,Daily,129,7,7,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.28571429,2,,,1,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","Central Sulawesi",inactive,1,actions:post_interaction_gross,23,30000,Daily,23,1,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","Southeast Sulawesi",inactive,2,actions:post_interaction_gross,35.5,30000,Daily,71,2,2,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,2,,,1,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","West Sumatra",inactive,1,actions:post_interaction_gross,30,30000,Daily,30,3,3,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.33333333,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","North Sumatra",inactive,2,actions:post_interaction_gross,103,30000,Daily,206,12,11,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.18181818,2,,,1.090909,0,2,,
2026-07-01,2026-07-31,"Aldi Taher",Maluku,inactive,1,actions:post_interaction_gross,50,30000,Daily,50,1,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","West Java",inactive,26,actions:post_interaction_gross,70.34615385,30000,Daily,1829,110,93,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.2688172,26,,,1.182796,0,26,,
2026-07-01,2026-07-31,"Aldi Taher","North Sulawesi",inactive,2,actions:post_interaction_gross,17.5,30000,Daily,35,2,2,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,2,,,1,0,2,,
2026-07-01,2026-07-31,"Aldi Taher","South Sumatra",inactive,3,actions:post_interaction_gross,77,30000,Daily,231,12,10,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.3,3,,,1.2,0,3,,
2026-07-01,2026-07-31,"Aldi Taher","North Maluku",inactive,1,actions:post_interaction_gross,58,30000,Daily,58,1,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,1,,,1,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","North Kalimantan",inactive,1,actions:post_interaction_gross,83,30000,Daily,83,2,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,1,,,2,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","West Papua",inactive,,,,30000,Daily,0,1,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Aldi Taher","West Sulawesi",inactive,,,,30000,Daily,50,4,2,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,2,0,,,
2026-07-01,2026-07-31,"Aldi Taher",Gorontalo,inactive,1,actions:post_interaction_gross,112,30000,Daily,112,4,1,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,1,,,4,0,1,,
2026-07-01,2026-07-31,"Aldi Taher",Banten,inactive,4,actions:post_interaction_gross,122.75,30000,Daily,491,28,27,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.14814815,4,,,1.037037,0,4,,
2026-07-01,2026-07-31,"Aldi Taher","Bangka–Belitung Islands",inactive,1,actions:post_interaction_gross,43,30000,Daily,43,5,3,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0.33333333,1,,,1.666667,0,1,,
2026-07-01,2026-07-31,"Aldi Taher","Riau Islands Province",inactive,3,actions:post_interaction_gross,27,30000,Daily,81,5,3,Ongoing,"7-day click or 1-day view",60,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",1,3,,,1.666667,0,3,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp",Unknown,not_delivering,34,reach,1529.41176471,50000,Daily,52,35,34,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.029412,0,,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp",Aceh,not_delivering,1374,reach,1762.73653566,50000,Daily,2422,1628,1374,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,98,,,1.184862,0,98,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp",Bali,not_delivering,222,reach,1617.11711712,50000,Daily,359,244,222,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,15,,,1.099099,0,15,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp",Bengkulu,not_delivering,349,reach,1716.33237822,50000,Daily,599,411,349,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,19,,,1.17765,0,19,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp",Jakarta,not_delivering,548,reach,1609.48905109,50000,Daily,882,587,548,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,52,,,1.071168,0,52,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp",Jambi,not_delivering,631,reach,1668.77971474,50000,Daily,1053,708,631,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,40,,,1.122029,0,40,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp","Central Java",not_delivering,3721,reach,1670.51867777,50000,Daily,6216,4219,3721,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00080623,243,,,1.133835,0,243,,
2026-07-01,2026-07-31,"Dengar Notif WhatsApp","East Java",not_delivering,2725,reach,1659.81651376,50000,Daily,4523,3076,2725,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,163,,,1.128807,0,163,,
